Statement,ID,Origin,Validity,True_fleshes,True_smog_index,True_flesch_kincaid_grade,True_coleman_liau_index,True_automated_readability_index,True_dale_chall_readability_score,True_difficult_words,True_linsear_write_formula,True_gunning_fog,True_text_standard,Characters,Words,Word_Length,Number_Count,Positive_Sentiment,Neutral_Sentiment,Negative_Sentiment,Positive_Stance,Negative_Stance,Neutral_Stance
Female COVID-19 patients had a higher risk of severe dengue than male patients in the main analysis (16.2% vs 10.5%). Pre-existing comorbidities associated with severe disease were diabetes and arthritis.,1081,Human,FALSE,52.87,10.5,8.4,13.14,11,15.71,11,5.666666666666667,10.67,10th and 11th grade,204,30,5.833333333,8,0.0119,0.2549,0.7332,0.645287991,0.202156693,0.152555436
"Female COVID-19 patients had a higher risk of severe dengue than male patients in the main analysis (16.2% vs 10.5%). Pre-existing Inverse comorbidity associated with severe disease were diabetes, hypertension, renal disease, and cardiovascular disease.",1081,Human,FALSE,34.22,11.9,11.4,15.7,13.9,15.5,14,7.166666666666666,12.68,11th and 12th grade,253,35,6.257142857,8,0.0122,0.2683,0.7195,0.663751781,0.171807289,0.16444093
"Female COVID-19 patients had a higher risk of mild severe dengue than male patients in the main analysis (16.2% vs 10.5%). Pre-existing comorbidities associated with severe disease were diabetes, hypertension, renal disease, and cardiovascular disease.",1081,Human,FALSE,34.22,11.9,11.4,15.52,13.7,15.5,13,7.166666666666666,12.68,11th and 12th grade,252,35,6.228571429,8,0.0133,0.3011,0.6857,0.671561003,0.166691914,0.161747098
"Female COVID-19 patients had a slight higher risk of severe dengue than male patients in the main analysis (16.2% vs 10.5%). Pre-existing comorbidities associated with severe disease were diabetes, hypertension, renal disease, and cardiovascular disease.",1081,Human,FALSE,34.22,11.9,11.4,15.81,14,15.5,13,7.166666666666666,12.68,11th and 12th grade,254,35,6.285714286,8,0.0132,0.3113,0.6755,0.665471554,0.171655312,0.162873164
"Female COVID-19 patients had a moderately higher risk of severe dengue than male patients in the main analysis (16.2% vs 10.5%). Pre-existing comorbidities associated with severe disease were diabetes, hypertension, renal disease, and cardiovascular disease.",1081,Human,FALSE,25.76,12.5,12.6,16.51,14.5,15.5,14,7.5,13.82,12th and 13th grade,258,35,6.4,8,0.0144,0.3252,0.6604,0.671429932,0.166214883,0.16235517
"Female COVID-19 patients had a lower risk of severe dengue than male patients in the main analysis (16.2% vs 10.5%). Pre-existing comorbidities associated with severe disease were diabetes, hypertension, renal disease, and cardiovascular disease",1081,Human,FALSE,34.63,11.9,11.2,15.64,13.6,15.34,13,7,12.76,11th and 12th grade,245,34,6.235294118,8,0.0418,0.5428,0.4154,0.663482606,0.172882944,0.163634539
"Female COVID-19 patients had a higher risk of severe dengue than male patients in the main analysis (66.2% vs 1.5%). Pre-existing comorbidities associated with severe disease were diabetes, hypertension, renal disease, and cardiovascular disease",1081,Human,FALSE,34.63,11.9,11.2,15.64,13.6,15.34,13,7,12.76,11th and 12th grade,245,34,6.235294118,7,0.0129,0.2552,0.7319,0.661385834,0.174661979,0.163952187
"Among 100,000 airline travelers, with testing and screening, there are 649 actively infectious passengers. A pre-travel PCR test will reduce the number of infected passengers to 500. A rapid antigen test on the day of travel would reduce th number of infected passengers to less than 500.",1082,Human,FALSE,55.54,13,9.4,11.42,10.7,10.8,11,10.833333333333334,10.54,10th and 11th grade,288,47,5.14893617,15,0.0284,0.6771,0.2945,0.61903441,0.050848849,0.330116808
"For every 100,000 travelers, a pre travel PCR test or a rapid antigen test will eliminate any infected passengers from flights.",1082,Human,FALSE,58.62,0,10.3,11.43,13.1,13.7,6,14.5,16.02,13th and 14th grade,127,21,5.095238095,6,0.0796,0.7435,0.1769,0.627390981,0.045013096,0.327595979
"We estimate that among 100,000 non-native travelers, with no testing or screening, there would be 649 actively infectious passengers. A pre-travel PCR test would reduce the number of infected passengers to 569. A rapid antigen test on the day of travel would reduce the number of infected passengers to 560.",1082,Human,FALSE,54.52,14.1,9.8,11.42,11.2,11.1,12,12,11.48,11th and 12th grade,307,50,5.16,15,0.015,0.6268,0.3582,0.631642163,0.04561545,0.322742403
"We estimate that among 100,000 public transit travelers, with no testing or screening, there would be 649 actively infectious passengers. A pre-travel PCR test would reduce the number of infected passengers to 569. A rapid antigen test on the day of travel would reduce the number of infected passengers to 560.",1082,Human,FALSE,54.22,13.6,9.9,11.31,11.2,10.67,12,11.833333333333334,11.51,11th and 12th grade,311,51,5.117647059,15,0.0161,0.6387,0.3453,0.619144678,0.051869523,0.32898581
"We estimate that among 100,000 airline travelers, with no testing or screening, there would only be 649 actively infectious passengers. A pre-travel PCR test would barely reduce the number of infected passengers to 569. A rapid antigen test on the day of travel would slightly reduce the number of infected passengers to 560.",1082,Human,FALSE,53.51,13.6,10.2,11.54,11.7,10.77,13,12.166666666666666,11.61,11th and 12th grade,325,53,5.150943396,15,0.0239,0.6718,0.3043,0.61705327,0.063491657,0.319455057
"We estimate that among 100,000 airline travelers, with no testing or screening, there would be 649 actively infectious passengers. A post-travel PCR test would reduce the number of infected passengers to 569. A rapid antigen test the day after travel would reduce the number of infected passengers to 560.",1082,Human,FALSE,54.93,13.6,9.6,12,11.4,10.57,12,11.5,11.42,11th and 12th grade,305,49,5.244897959,15,0.0171,0.6653,0.3176,0.62120837,0.054581426,0.324210167
"We estimate that among 100,000 airline travelers, with no testing or screening, there would be 649 actively infectious passengers. A pre-travel PCR test would reduce the number of infected passengers to 569. A rapid antigen test the week of travel would reduce the number of infected passengers to 560.",1082,Human,FALSE,54.93,13.6,9.6,11.66,11.1,10.89,12,11.5,11.42,11th and 12th grade,302,49,5.183673469,15,0.0167,0.6364,0.3469,0.618918896,0.054008685,0.327072352
"We estimate that among 100,000 airline travelers, with no testing or screening, there would be 649 actively infectious passengers. No pre-travel PCR test would reduce the number of infected passengers to 569. Taking a rapid antigen test on the day of travel would increase the number of infected passengers to 560.",1082,Human,FALSE,54.22,13.6,9.9,11.66,11.5,10.98,13,11.833333333333334,11.51,11th and 12th grade,314,51,5.176470588,15,0.0142,0.5105,0.4753,0.618586898,0.055706587,0.325706482
"We have proven that among 100,000 airline travelers, with no testing or screening, there would be 649 actively infectious passengers. A pre-travel PCR test would reduce the number of infected passengers to 569. A rapid antigen test on the day of travel would reduce the number of infected passengers to 560.",1082,Human,FALSE,62.68,13,8.7,10.84,10.8,10.67,11,11.5,10.72,10th and 11th grade,307,51,5.039215686,15,0.0195,0.4794,0.5011,0.635415852,0.043556046,0.321028173
"We estimate that among 100,000 airline travelers, with no testing or screening, there would be 649 actively infectious passengers. A pre-travel PCR test would reduce the number of infected passengers to 569. A simple yes/no question on the day of travel would reduce the number of infected passengers to 560.",1082,Human,FALSE,54.52,13.6,9.8,11.54,11.3,10.15,11,11.666666666666666,11.48,11th and 12th grade,308,50,5.18,15,0.0169,0.6287,0.3545,0.608860672,0.062125448,0.329013944
"We estimate that among 100,000 airline travelers, with no testing or screening, there would be 649 actively infectious passengers. A rapid antigen test would reduce the number of infected passengers to 569. A pre-travel PCR test on the day of travel would reduce the number of infected passengers to 560.",1082,Human,FALSE,54.52,13.6,9.8,11.19,10.9,10.78,12,11.666666666666666,11.48,10th and 11th grade,304,50,5.1,15,0.0172,0.6575,0.3253,0.61665976,0.0589673,0.324372858
"We estimate that among 100,000 airline travelers, with no testing or screening, there would be 649 non-infected passengers. A pre-travel PCR test would reduce the number of uninfected passengers to 569. A rapid antigen test on the day of travel would reduce the number of uninfected passengers to 560.",1082,Human,FALSE,54.93,13,9.6,11.42,11,10.89,11,11.166666666666666,10.6,10th and 11th grade,301,49,5.163265306,15,0.0232,0.7783,0.1985,0.617895424,0.053509016,0.328595489
"We estimate that among 100,000 airline travelers, with no testing or screening, there would be 649 actively infectious passengers. A pre-travel PCR test would reduce the number of frequent flyer passengers to 569. A rapid antigen test on the day of travel would reduce the number of infected passengers to 560.",1082,Human,FALSE,54.22,13,9.9,11.19,11.1,11.29,14,11.5,11.51,11th and 12th grade,310,51,5.098039216,15,0.0187,0.665,0.3163,0.61634326,0.057577744,0.326079011
"We estimate that among 100,000 airline travelers, with no testing or screening, there would be 649 actively infectious passengers. A pre-travel PCR test would reduce the number of infected passengers to 569. A rapid antigen test the next day of travel would reduce the number of infected passengers to 560.",1082,Human,FALSE,54.52,13.6,9.8,11.42,11.1,10.78,12,11.666666666666666,11.48,10th and 11th grade,306,50,5.14,15,0.0168,0.6477,0.3354,0.617792308,0.059360921,0.32284674
"We estimate that among 231,098 airline travelers, with no testing or screening, there would be 543 actively infectious passengers. A pre-travel PCR test would reduce the number of infected passengers to 789. A rapid antigen test on the day of travel would increase the number of infected passengers to 987.",1082,Human,FALSE,54.52,13.6,9.8,11.42,11.1,11.1,13,11.666666666666666,11.48,11th and 12th grade,306,50,5.14,15,0.0171,0.6436,0.3394,0.609899938,0.057303045,0.33279708
"We estimate that among 100,000 airline travelers, with no testing or screening, there would be 649 actively infectious passengers. A pre-travel PCR test would increase the number of infected passengers to 786. A rapid antigen test on the day of travel would reduce the number of infected passengers to 560.",1082,Human,FALSE,54.52,13.6,9.8,11.42,11.1,11.1,13,11.666666666666666,11.48,11th and 12th grade,306,50,5.14,15,0.0162,0.6147,0.3691,0.615920603,0.062050201,0.322029203
"We estimated that among 100,000 gym members, with full availability of the gym, there would be 649 actively infectious members. Shortening the open-hours for the gym would reduce the number of infected members to 569. Shutting down the steam room and showers in the gym would reduce the number of infected members to 560.",1082,Human,FALSE,61.67,11.9,9.1,10.44,10.9,9.5,10,11.333333333333334,11.64,11th and 12th grade,321,54,4.962962963,15,0.0177,0.5821,0.4002,0.598681509,0.068246238,0.333072245
Negative.,1082,Human,FALSE,-47.99,0,20.2,1,21.5,19.48,1,0.5,40.4,0th and 1st grade,9,1,9,0,0.0689,0.579,0.3521,0.526679933,0.166314393,0.307005703
"Our estimates show that just .6% of airline travelers are infections with COVID-19, making mandatory testing unnecessary.",1082,Human,FALSE,45.93,0,9,14.75,11.9,13.35,7,5.75,15.16,14th and 15th grade,121,17,6.176470588,3,0.0274,0.4236,0.549,0.635914564,0.09896867,0.265116751
"Under .6% of airline travelers are infections with COVID-19, making mandatory testing unhelpful and intrusive",1082,Human,FALSE,30.87,0,12.7,17.33,15.9,14.91,7,12.5,19.33,12th and 13th grade,109,15,6.333333333,3,0.0144,0.2302,0.7554,0.659846008,0.104397602,0.235756442
"In the phase 1 trial, the potential vaccine formula caused a strong antibody response that remained elevated in all participants permanently after the second vaccination. In the phase 2 trial, the potential vaccine formula showed better safety outcomes.",1083,Human,FALSE,26.81,0,14.2,15.08,14.8,11.64,12,14,14.97,14th and 15th grade,253,38,5.684210526,2,0.5423,0.4366,0.021,0.677158713,0.071816385,0.251024961
"In the phase 1 trial, the potential vaccine formula caused a strong antibody response that remained elevated in all participants permanently after the second vaccination. In the phase 2 trial, the potential vaccine formula showed similar safety outcomes.",1083,Human,FALSE,26.81,0,14.2,15.26,15,12.06,13,14.5,16.02,14th and 15th grade,254,38,5.710526316,2,0.1303,0.8281,0.0416,0.676999748,0.069661506,0.253338754
"In the phase 1 trial, the potential vaccine formula caused a strong antibody response that remained elevated in all participants 3 years after the second vaccination. In the phase 2 trial, the potential vaccine formula showed better safety outcomes.",1083,Human,FALSE,34.76,0,13.3,13.52,13.8,11.89,11,13.75,13.95,13th and 14th grade,249,39,5.41025641,3,0.5571,0.4233,0.0196,0.657462299,0.071886785,0.270650923
"In the phase 1 trial, the potential vaccine formula caused a strong antibody response that remained elevated in all participants 3 months after the second vaccination. In the phase 2 trial, the potential vaccine formula showed moderate/severe biohazards.",1083,Human,FALSE,26.81,0,14.2,15.08,15,12.89,13,14.5,16.02,14th and 15th grade,254,38,5.710526316,3,0.0414,0.7761,0.1825,0.658804476,0.073897563,0.267297983
"In the phase 1 trial, the potential vaccine formula caused a strong antibody response that remained elevated in all participants 4 months after the second vaccination. In the phase 2 trial, the potential vaccine formula showed better safety outcomes.",1083,Human,FALSE,34.76,0,13.3,13.63,13.9,11.89,11,13.75,13.95,13th and 14th grade,250,39,5.435897436,3,0.5506,0.4297,0.0197,0.658157885,0.069654852,0.272187233
"In the phase 1 trial, the potential vaccine formula caused a weak antibody response that remained elevated in all participants 3 months after the second vaccination. In the phase 2 trial, the potential vaccine formula showed better safety outcomes.",1083,Human,FALSE,34.76,0,13.3,13.34,13.7,11.89,11,13.75,13.95,13th and 14th grade,248,39,5.384615385,3,0.1843,0.6422,0.1735,0.664847374,0.070933521,0.264219105
